period,start_equity,end_equity,return_pct
2023-02,10000,9638.263802800002,-3.617361971999977
2023-03,9638.263802800002,9631.789973350002,-0.06716800434658499
2023-04,9652.085354000003,9824.997687250005,1.791450519843818
2023-05,9824.997687250005,9738.447279350006,-0.880920389552009
2023-06,9738.447279350006,9632.465428890006,-1.0882828383199317
2023-07,9477.630331890008,13209.365199890015,39.374134011574526
2023-08,13209.365199890015,13129.168761630015,-0.6071180336559068
2023-09,13129.168761630015,13342.802777430017,1.627170917509635
2023-10,13342.802777430017,19451.534223430026,45.78297039909198
2023-11,19804.65068643002,30965.260685880035,56.35348068571171
2023-12,31534.385055240036,55421.02900972004,75.74793011703518
2024-01,56947.81088172004,55999.38114240006,-1.6654366948184562
2024-02,55999.38114240006,67128.53860096008,19.873715086707545
2024-03,68029.78597321006,108084.65469919005,58.878428254578786
2024-04,105371.24781399006,102822.19138979008,-2.4191195198710935
2024-05,102822.19138979008,95464.61843734009,-7.155627450652224
2024-06,96267.4560771401,93364.16520799008,-3.015859136054855
2024-07,93364.16520799008,94389.12331999009,1.0978067545687198
2024-08,93860.74522399009,90184.11430599011,-3.9171124299365423
2024-09,90184.11430599011,87811.4815956901,-2.6308765446759086
2024-10,88896.99126769011,88360.04699149016,-0.604007254399741
2024-11,88653.48881709017,106470.11134697018,20.096922036130206
2024-12,106298.73390633018,86688.86839887024,-18.447882478769728
2025-01,86688.86839887024,81797.51731801027,-5.642421191096913
2025-02,81797.51731801027,82844.72837641029,1.2802479741881312
2025-03,82844.72837641029,82844.72837641029,0
2025-04,82844.72837641029,120083.99744464627,44.9506803849208
2025-05,120083.99744464627,148446.47640154915,23.618866427208008
2025-06,148446.47640154915,151249.26737803922,1.8880818490487394
2025-07,151249.26737803922,264231.39132731385,74.69928675216788
2025-08,262877.58315277385,279102.3949555039,6.172002803792087
2025-09,279102.3949555039,261029.3887380039,-6.4754034878064415
2025-10,261029.3887380039,241345.05144960398,-7.541042556000144
2025-11,241345.05144960398,241345.05144960398,0
2025-12,241345.05144960398,241345.05144960398,0
